0	FLT	07June2024									
1	AD0       	ANDORRA	B	EDMR	Opel Corsa	5	5	3	R  	Radio	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Opel_Corsa_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Opel_Corsa_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Opel_Corsa_2020.jpg
1	AD0       	ANDORRA	C	CCMR	Ford Focus 	4	5	4	AC 	Air Conditioning	Compact	https://www.avisloyalty.eu/assets/fleetmedium/Ford_Focus_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Ford_Focus_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Ford_Focus_2022.jpg
1	AD0       	ANDORRA	C	CCMR	Ford Focus 	4	5	4	AB2	Air Bag - Driver/Passenger	Compact	https://www.avisloyalty.eu/assets/fleetmedium/Ford_Focus_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Ford_Focus_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Ford_Focus_2022.jpg
1	AD0       	ANDORRA	C	CCMR	Ford Focus 	4	5	4	R  	Radio	Compact	https://www.avisloyalty.eu/assets/fleetmedium/Ford_Focus_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Ford_Focus_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Ford_Focus_2022.jpg
1	AD0       	ANDORRA	D	DDMR	Peugeot 2008	5	5	5	AC 	Air Conditioning	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Peugeot_2008_2024.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Peugeot_2008_2024.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Peugeot_2008_2024.jpg
1	AD0       	ANDORRA	D	DDMR	Peugeot 2008	5	5	5	AB2	Air Bag - Driver/Passenger	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Peugeot_2008_2024.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Peugeot_2008_2024.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Peugeot_2008_2024.jpg
1	AD0       	ANDORRA	D	DDMR	Peugeot 2008	5	5	5	R  	Radio	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Peugeot_2008_2024.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Peugeot_2008_2024.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Peugeot_2008_2024.jpg
1	AD0       	ANDORRA	E	CDAR	Volkswagen Taigo	5	5	5	AC 	Air Conditioning	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Volkswagen_Taigo_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volkswagen_Taigo_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volkswagen_Taigo_2022.jpg
1	AD0       	ANDORRA	E	CDAR	Volkswagen Taigo	5	5	5	AB2	Air Bag - Driver/Passenger	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Volkswagen_Taigo_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volkswagen_Taigo_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volkswagen_Taigo_2022.jpg
1	AD0       	ANDORRA	E	CDAR	Volkswagen Taigo	5	5	5	R  	Radio	Economy	https://www.avisloyalty.eu/assets/fleetmedium/Volkswagen_Taigo_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volkswagen_Taigo_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volkswagen_Taigo_2022.jpg
