0	Young	08-JUN-24
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	I	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	J	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	K	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	L	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	M	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	N	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	O	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	P	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	Q	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	R	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	S	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	T	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	U	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	V	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	W	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	X	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	Y	21	99																									
1	A08	Australia	AUSTRALIA	1279	Ballarat Au Dtn	Z	21	99																									
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	A	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	B	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	C	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	D	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	E	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	F	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	G	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	H	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	I	25	99																									
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	J	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	K	25	99																									
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	L	25	99																									
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	M	25	99																									
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	N	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	O	25	99																									
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	P	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	Q	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	R	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	S	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	T	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	U	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	V	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	W	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	X	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	Y	19	99	25																								
1	A0B	Spain	SPAIN: SPAIN MAINLAND	51104	Alicante City Centre	Z	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	A	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	B	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	C	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	D	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	E	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	F	25	99																									
1	A0J	Sweden	SWEDEN	53094	Arvika DT	G	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	H	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	I	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	J	25	99																									
